Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Parcela de Usina,Tipo de Despacho,Participante do Rateio de Perdas,Fonte de Energia Primária,Combustível*,Submercado,UF,Caracterísitica da Parcela,Participante do MRE,Participante do Regime de Cotas,% de Desconto da Usina,Capacidade da Usina(i) - MW (CAP_T),Garantia Física (ii) MW Médio (GF),"Fator de Operação Comercial (iii) (F_COMERCIALp,j)","Fator de Abatimento de Perdas Internas Instantâneas (F_PDI p,j)",Cód. Perfil,Sigla,Nome Empresarial,Data de Início de Operação Comercial na CCEE,Mês,"Geração no Centro de Gravidade - 
MW médios 
(Gp,j)","Geração em Teste no Centro de Gravidade - MW médios 
(GFT p,j)","Garantia Física no Centro de Gravidade Apurada para Fins de Lastro - MW médios (GFISp,j)","Geração por Segurança Energética (1) 
 MW médios
(G_SE p,j)","Geração por  Restrição de Operação Constrained-On (1)   MW médios 
(G_CONST_ON p,j)","Geração para Manutenção de Reserva Operativa 
MW médios
(G_RESPOP p,j)  ","Geração por Unit Commitment
(G_UNIT p,j)  "
81471,TEIU 2,EOL.CV.BA.031431-5.01,896591,TEIU 2,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,8,4.2,1,1,27201,CHESF R,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO,2019-11-20 00:00:00,2023-04-01 00:00:00,1.440527127777778,0,4.0811883416666666,0,0,,
81472,CAITITU 2,EOL.CV.BA.031432-3.01,896555,CAITITU 2,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,10,5.1,1,1,27201,CHESF R,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO,2020-01-28 00:00:00,2023-04-01 00:00:00,2.442881936111111,0,4.955728702777778,0,0,,
81473,CAITITU 3,EOL.CV.BA.031459-5.01,896556,CAITITU 3,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,10,4.7,1,1,27201,CHESF R,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO,2020-01-29 00:00:00,2023-04-01 00:00:00,1.6117913125,0,4.567044081944444,0,0,,
81501,ACAUA,EOL.CV.BA.031433-1.01,896585,ACAUA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,6,3.1,1,1,27201,CHESF R,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO,2019-11-13 00:00:00,2023-04-01 00:00:00,1.6552876277777777,0,3.0123056875,0,0,,
81502,ANGICAL 2,EOL.CV.BA.031435-8.01,896586,ANGICAL 2,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,10,5.1,1,1,27201,CHESF R,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO,2019-09-17 00:00:00,2023-04-01 00:00:00,2.535098775,0,4.955728702777778,0,0,,
81503,REFINARIA ABREU E LI,UTE.PE.PE.030438-7.01,896928,REFINARIA ABREU E LI,IIB - Programada e Não Despachada sem CVU,Sim,Térmica a Gás,Gás de Refinaria,NORDESTE,PE,Operação Normal,Não,Não,,100,,1,0.860102363247513,2219,PETROBRAS APE,PETROLEO BRASILEIRO S A PETROBRAS,2015-10-27 00:00:00,2023-04-01 00:00:00,0.36461275972222223,0,0.36461275972222223,0,0,,
81507,PCH AGUDO,PCH.PH.SC.031040-9.01,897204,PCH AGUDO,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,50%,3.9,2.01,1,1,58537,SPVR GERACAO I5,S.P.V.R - GERACAO E COMERCIALIZACAO DE ENERGIA ELETRICA LTDA,2016-03-03 00:00:00,2023-04-01 00:00:00,0.5927685,0,1.81,0,0,,
81508,UTE BANDEIRATES,UTE.RU.SP.031732-2.01,896644,UTE BANDEIRATES,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Biogás - RU,SUDESTE,SP,Operação Normal,Não,Não,100%,4.625,2.5,1,1,2462,SJE AMBIENT I1,SAO JOAO ENERGIA AMBIENTAL S/A,2015-11-10 00:00:00,2023-04-01 00:00:00,2.319522,0,2.5,0,0,,
81590,PCH RIO DO SAPO,PCH.PH.MT.030408-5.01,897748,PCH RIO DO SAPO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MT,Operação Normal,Sim,Não,50%,5.76,3.4,1,1,59606,PCH RIO DO SAPO I5,RIO DO SAPO ENERGIA S.A,2016-02-27 00:00:00,2023-04-01 00:00:00,3.241638959722222,0,3.4,0,0,,
81668,VERACE 24,EOL.CV.RS.031561-3.01,896932,VERACE 24,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,19.69,7.7,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-11-26 00:00:00,2023-04-01 00:00:00,5.165029583333333,0,8.065958606944445,0,0,,
81707,BRACAO,CGH.PH.MG.031023-9.01,909813,BRACAO,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,50%,0.46,0.26,1,1,20814,CGH BRACAO I5,BRACAO ENERGETICA S/A,2017-08-03 00:00:00,2023-04-01 00:00:00,0.0005661611111111111,0,0.26,0,0,,
81708,VERACE 25,EOL.CV.RS.031541-9.01,896930,VERACE 25,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,7.16,2.7,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-11-26 00:00:00,2023-04-01 00:00:00,1.9534153208333334,0,2.828322901388889,0,0,,
81730,VERACE 26,EOL.CV.RS.031559-1.01,896931,VERACE 26,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,14.32,5.6,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-11-26 00:00:00,2023-04-01 00:00:00,4.237408648611112,0,5.866152202777778,0,0,,
81731,VERACE 27,EOL.CV.RS.031600-8.01,896929,VERACE 27,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,16.11,7,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-11-26 00:00:00,2023-04-01 00:00:00,4.702820179166666,0,7.332690259722223,0,0,,
81732,VERACE 28,EOL.CV.RS.031578-8.01,896933,VERACE 28,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,12.53,4.8,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-16 00:00:00,2023-04-01 00:00:00,3.358665595833333,0,4.9063576555555555,0,0,,
81733,VERACE 29,EOL.CV.RS.031557-5.01,896934,VERACE 29,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,17.9,6.6,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-16 00:00:00,2023-04-01 00:00:00,4.786440576388889,0,6.7462407749999995,0,0,,
81734,VERACE 30,EOL.CV.RS.031602-4.01,896935,VERACE 30,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,17.9,6.7,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-16 00:00:00,2023-04-01 00:00:00,4.494375513888889,0,6.848456727777778,0,0,,
81735,VERACE 31,EOL.CV.RS.031558-3.01,896936,VERACE 31,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,8.95,3.6,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-16 00:00:00,2023-04-01 00:00:00,2.0486923694444448,0,3.6797675555555553,0,0,,
81736,VERACE 34,EOL.CV.RS.031601-6.01,896937,VERACE 34,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,14.32,5.7,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2016-01-07 00:00:00,2023-04-01 00:00:00,3.9687931541666663,0,4.839893940277777,0,0,,
81737,VERACE 36,EOL.CV.RS.031610-5.01,896938,VERACE 36,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,21.48,8,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-25 00:00:00,2023-04-01 00:00:00,5.579779844444444,0,6.792832980555555,0,0,,
81768,VERACE 35,EOL.CV.RS.031539-7.01,896939,VERACE 35,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,12.53,4.8,1,1,33434,SVP I5,OMEGA GERACAO S.A.,2015-12-11 00:00:00,2023-04-01 00:00:00,2.9373723527777775,0,4.075699525,0,0,,
81868,PCH PITO,CGH.PH.SC.030794-7.02,896554,PCH PITO,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,50%,4.4,2.36,1,1,18937,PGE I5,PINHAL GERADORA DE ENERGIA S A,2015-11-18 00:00:00,2023-04-01 00:00:00,0.41843549999999996,0,2.457168,0,0,,
81907,UTE GOIANESIA,UTE.AI.GO.028113-1.01,897345,UTE GOIANESIA,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,SUDESTE,GO,Operação Normal,Não,Não,50%,7.3,0.5,1,1,58504,UTE GOIANESIA I5,USINA GOIANESIA S/A,2016-06-16 00:00:00,2023-04-01 00:00:00,0.0019559625,0,0,0,0,,
82028,MATA VELHA,PCH.PH.MG.028607-9.01,898954,MATA VELHA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,50%,24,13.1,1,1,58847,CPFL MATA VELHA I5,MATA VELHA ENERGETICA LTDA,2016-05-07 00:00:00,2023-04-01 00:00:00,8.546010908333333,0,12.910243999999999,0,0,,
82109,GALPOES,EOL.CV.RS.031477-3.01,896788,GALPOES,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,8,3.7,1,1,97117,CGTESUL_I5,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL,2015-12-16 00:00:00,2023-04-01 00:00:00,3.112151159722222,0,3.5953325777777776,0,0,,
82129,COXILHA SECA,EOL.CV.RS.031487-0.01,896787,COXILHA SECA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,30,13.2,1,1,97117,CGTESUL_I5,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL,2015-12-22 00:00:00,2023-04-01 00:00:00,9.332801852777777,0,12.826591925,0,0,,
82147,UTE CURITIBA ENERGIA,UTE.RU.PR.035069-9.04,899133,UTE CURITIBA ENERGIA,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Biogás - RU,SUL,PR,Operação Normal,Não,Não,100%,9.982,8.5,1,1,60856,UTE CURITIBA ENERGIA I1,CURITIBA ENERGIA SPE LTDA.,2016-08-24 00:00:00,2023-04-01 00:00:00,6.470562,0,8.5,0,0,,
82149,CGH JOAO FRANCO,CGH.PH.MG.029644-9.01,897205,CGH JOAO FRANCO,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Não,Não,50%,1,0.68,1,1,59548,PORTO I5,PORTO ENERGETICA LTDA,2017-03-18 00:00:00,2023-04-01 00:00:00,0.8874725361111111,0,0.68,0,0,,
82153,CAPAO DO INGLES,EOL.CV.RS.031510-9.01,896785,CAPAO DO INGLES,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,10,4.5,1,1,97117,CGTESUL_I5,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL,2015-12-16 00:00:00,2023-04-01 00:00:00,4.004140822222222,0,4.3727017861111115,0,0,,
82287,ASSURUA 1 I ENERGIA,EOL.CV.BA.031341-6.01,896552,ASSURUA 1 I ENERGIA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,20,10.1,1,1,17477,ASSURUA V I5,ASSURUA 1 I ENERGIA S.A.,2016-04-07 00:00:00,2023-04-01 00:00:00,6.8487847041666665,0,9.814286266666667,0,0,,
82288,ASSURUA 1 III ENERGI,EOL.CV.BA.031356-4.01,896553,ASSURUA VII,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,18,8.9,1,1,59029,ASSURUA VII I5,ASSURUA 1 III ENERGIA S.A.,2016-04-05 00:00:00,2023-04-01 00:00:00,4.793157518055556,0,8.648232445833333,0,0,,
82367,COARACY NUNES,UHE.PH.AP.000783-8.01,896384,COARACY NUNES COTA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,NORTE,AP,Operação Normal,Sim,Sim,,62.4,49.76,1,0.996659472090043,11897,ELETRONORTE COARACY NUNES,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,2015-08-01 00:00:00,2023-04-01 00:00:00,43.18304934583333,0,49.466337,0,0,,
82367,COARACY NUNES,UHE.PH.AP.000783-8.01,956758,COARACY NUNES LIVRE,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,NORTE,AP,Operação Normal,Sim,Não,,15.6,12.44,1,0.996659468622235,51806,ELN COARACY NUNES DESCOTIZADA,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,2023-01-01 00:00:00,2023-04-01 00:00:00,10.795762333333332,0,9.92712,0,0,,
82369,CAZUZA FERREIRA,PCH.PH.RS.000735-8.01,898152,CAZUZA FERREIRA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,9.1,6.13,1,1,59129,PCH CAZUZA FERREIRA I5,CAZUZA FERREIRA ENERGETICA SA,2016-03-17 00:00:00,2023-04-01 00:00:00,1.176413988888889,0,6.130000000000001,0,0,,
82613,DAMASCENA,EOL.CV.BA.031338-6.01,896467,DAMASCENA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,30,16.7,1,1,22351,DAMASCENA EOLICA I5,ENEL GREEN POWER DAMASCENA EOLICA S.A.,2016-04-30 00:00:00,2023-04-01 00:00:00,12.10372671388889,0,16.22758223611111,0,0,,
82614,EOL ESPERANCA,EOL.CV.BA.031355-6.01,896468,EOL ESPERANCA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,28,14.7,1,1,22350,ESPERANCA EOLICA I5,ENEL GREEN POWER ESPERANCA EOLICA S.A.,2017-12-21 00:00:00,2023-04-01 00:00:00,12.451535808333334,0,14.284159222222222,0,0,,
82620,MANICOBA,EOL.CV.BA.031337-8.01,896469,MANICOBA,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,30,16.1,1,1,22349,MANICOBA EOLICA I5,ENEL GREEN POWER MANICOBA EOLICA S.A.,2017-12-06 00:00:00,2023-04-01 00:00:00,11.243224130555555,0,15.644555313888889,0,0,,
82647,PCT SLC ALIMENTOS,UTE.AI.RS.031292-4.01,896559,PCT SLC ALIMENTOS,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Casca de Arroz,SUL,RS,Operação Normal,Não,Não,50%,5.8,,1,1,84951,CAMIL MATRIZ 2,CAMIL ALIMENTOS S.A.,2015-12-23 00:00:00,2023-04-01 00:00:00,1.294717086111111,0,1.294717086111111,0,0,,
82670,PCH RENIC,PCH.PH.GO.029663-5.01,899672,PCH RENIC,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,GO,Operação Normal,Sim,Não,50%,16,6.55,1,1,18354,PCH RENIC I5,CARNAUBA GERACAO DE ENERGIA S/A,2016-06-10 00:00:00,2023-04-01 00:00:00,6.253615490277777,0,5.725575,0,0,,
82688,CAICARA II,EOL.CV.RN.030915-0.02,896984,CAIÇARA II,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,RN,Operação Normal,Não,Não,50%,18,9.6,1,1,58760,EOL CAICARA II I5,USINA DE ENERGIA EOLICA CAICARA II SPE S.A.,2015-12-09 00:00:00,2023-04-01 00:00:00,2.9093904680555553,0,9.385976075,0,0,,
82728,SERRA DAS VACAS 3,EOL.CV.PE.031560-5.01,896940,SERRA DAS VACAS 3,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PE,Operação Normal,Não,Não,50%,22.235,10.2,1,1,58670,SDV III I5,EOLICA SERRA DAS VACAS III S.A.,2015-12-18 00:00:00,2023-04-01 00:00:00,6.7100416958333335,0,9.911457406944445,0,0,,
82729,SERRA DAS VACAS 2,EOL.CV.PE.031540-0.01,896941,SERRA DAS VACAS 2,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PE,Operação Normal,Não,Não,50%,22.295,10.7,1,1,58669,SDV II I5,EOLICA SERRA DAS VACAS II S.A.,2015-12-18 00:00:00,2023-04-01 00:00:00,5.4919973749999995,0,10.397313158333333,0,0,,
82730,SERRA DAS VACAS 1,EOL.CV.PE.031537-0.01,896942,SERRA DAS VACAS 1,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PE,Operação Normal,Não,Não,50%,23.92,12.2,1,1,58668,SDV I I5,EOLICA SERRA DAS VACAS I S.A.,2015-12-18 00:00:00,2023-04-01 00:00:00,8.061385488888888,0,11.854880420833332,0,0,,
82731,SERRA DAS VACAS 4,EOL.CV.PE.031574-5.01,896943,SERRA DAS VACAS 4,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PE,Operação Normal,Não,Não,50%,22.295,11.2,1,1,58671,SDV IV I5,EOLICA SERRA DAS VACAS IV S.A.,2015-12-18 00:00:00,2023-04-01 00:00:00,7.2323458249999995,0,10.8831689125,0,0,,
82827,EOL SANTA JOANA I,EOL.CV.PI.031581-8.01,896944,EOL SANTA JOANA I,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,28.9,13.2,1,1,19056,SANTAJOANA I I5,VENTOS DE SANTA JOANA I ENERGIAS RENOVAVEIS S.A,2016-01-16 00:00:00,2023-04-01 00:00:00,6.843186983333333,0,24.712568488888888,0,0,,
82828,EOL SANTA JOANA III,EOL.CV.PI.031580-0.01,896947,EOL SANTA JOANA III,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,29.6,10.8,1,1,59488,SANTAJOANA III I5,VENTOS DE SANTA JOANA III ENERGIAS RENOVAVEIS S.A,2016-03-11 00:00:00,2023-04-01 00:00:00,5.715732473611111,0,23.181847555555557,0,0,,
82829,EOL SANTA JOANA IV,EOL.CV.PI.031520-6.01,896964,EOL SANTA JOANA IV,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,27.2,14.2,1,1,19057,SANTAJOANA IV I5,VENTOS DE SANTA JOANA IV ENERGIAS RENOVAVEIS S.A,2016-01-16 00:00:00,2023-04-01 00:00:00,6.955024908333333,0,26.430553097222223,0,0,,
82830,EOL SANTA JOANA V,EOL.CV.PI.031538-9.01,896948,EOL SANTA JOANA V,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,28.9,14.1,1,1,19058,SANTAJOANA V I5,VENTOS DE SANTA JOANA V ENERGIAS RENOVAVEIS S.A,2016-01-22 00:00:00,2023-04-01 00:00:00,7.331732843055555,0,13.701132293055556,0,0,,
82831,EOL SANTA JOANA VII,EOL.CV.PI.031597-4.01,896949,EOL SANTA JOANA VII,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,28.9,14.9,1,1,19059,SANTAJOANA VII I5,VENTOS DE SANTA JOANA VII ENERGIAS RENOVAVEIS S.A,2016-01-30 00:00:00,2023-04-01 00:00:00,7.130829883333334,0,28.082462652777778,0,0,,
82832,SANTO AUGUSTO IV,EOL.CV.PI.031603-2.01,896950,SANTO AUGUSTO IV,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,28.9,13.1,1,1,19114,SANTOAUGUSTO IV I5,VENTOS DE SANTO AUGUSTO IV ENERGIAS RENOVAVEIS S.A,2016-02-06 00:00:00,2023-04-01 00:00:00,6.719784320833334,0,23.73421020138889,0,0,,
82833,EOL SANTO AUGUSTOIII,EOL.CV.PI.031662-8.01,896951,EOL SANTO AUGUSTO 3,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,29.6,12.3,1,1,59507,SANTOAUGUSTO III I5,VENTOS DE SANTO AUGUSTO III ENERGIAS RENOVAVEIS S.A,2016-01-16 00:00:00,2023-04-01 00:00:00,5.394431638888889,0,28.762660706944448,0,0,,
82834,EOL SANTO AUGUSTO V,EOL.CV.PI.031661-0.01,896952,EOL SANTO AUGUSTO V,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,PI,Operação Normal,Não,Não,50%,29.6,11.6,1,1,59508,SANTOAUGUSTO V I5,VENTOS DE SANTO AUGUSTO V ENERGIAS RENOVAVEIS S.A,2016-01-22 00:00:00,2023-04-01 00:00:00,5.542965726388889,0,28.762660706944448,0,0,,
82848,UTE PETROCOQUE,UTE.PE.SP.031229-0.01,899107,UTE PETROCOQUE,III - Não Programada e Não Despachada,Não,Térmica a Gás,Outros Energéticos de Petróleo,SUDESTE,SP,Operação Normal,Não,Não,,18,,1,1,20796,PETROCOQUE PIE,PETROCOQUE S A INDUSTRIA E COMERCIO,2016-06-11 00:00:00,2023-04-01 00:00:00,1.1054657291666667,0,1.1054657291666667,0,0,,
82907,FREDERICO J. CERUTTI,CGH.PH.RS.029037-8.01,898150,FREDERICO J. CERUTTI,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,RS,Operação Normal,Não,Não,50%,1.2,,1,1,59010,ECOM PIE I5,ECOM ENERGIA LTDA.,2016-03-03 00:00:00,2023-04-01 00:00:00,0.2745590361111111,0,0.2745590361111111,0,0,,
82967,BROTAS II,UTE.AI.SP.034649-7.01,897747,Brotas II-UTE BROTAS,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,SUDESTE,SP,Operação Normal,Não,Não,50%,0.35,,1,1,84495,UTE II APE I5,COGERACAO DE ENERGIA ELETRICA RHODIA BROTAS S.A.,2016-03-30 00:00:00,2023-04-01 00:00:00,0.008675808333333333,0,0.008675808333333333,0,0,,
82967,BROTAS II,UTE.AI.SP.034649-7.01,923283,Brotas II (RHODIA),III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,SUDESTE,SP,Operação Normal,Não,Não,50%,34.65,,1,1,96847,BRASIL II APE I5,RHODIA BRASIL S.A.,2019-04-01 00:00:00,2023-04-01 00:00:00,0.8589057013888889,0,0.8589057013888889,0,0,,
83073,UTE CONSELVAN,UTE.FL.MT.030928-1.01,898148,UTE CONSELVAN,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Resíduos Florestais,SUDESTE,MT,Operação Normal,Não,Não,50%,1,0.3,1,1,72003,UTE CONSELVAN MT I5,CONSELVAN GERACAO DE ENERGIA LTDA,2016-03-30 00:00:00,2023-04-01 00:00:00,0.6699208611111112,0,0.3,0,0,,
83078,CEL AMERICO TEIXEIRA,PCH.PH.MG.000836-2.02,898530,CEL AMERICO TEIXEIRA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Não,Não,50%,5.6,2.22,1,1,35052,GENESIS ENERGIA I5,GENESIS ENERGIA S/A,2016-04-13 00:00:00,2023-04-01 00:00:00,2.2253368041666666,0,2.22,0,0,,
83207,PCH SANTA CAROLINA,PCH.PH.RS.030723-8.01,897775,PCH SANTA CAROLINA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,10.5,5.13,0,1,59500,PCH SANTA CAROLINA I5,CAROLINA GERACAO DE ENERGIA LTDA,2016-03-11 00:00:00,2023-04-01 00:00:00,0,0,0,0,0,,
83412,ITAREMA III,EOL.CV.CE.031484-6.01,896908,ITAREMA III,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,CE,Operação Normal,Não,Não,50%,15,7,1,1,59947,ITAREMA III I5,EOLICA ITAREMA III S.A.,2016-04-06 00:00:00,2023-04-01 00:00:00,1.904695426388889,0,6.8019805875,0,0,,
83413,PONTAL 2A,EOL.CV.RS.031509-5.01,896925,PONTAL 2A,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,SUL,RS,Operação Normal,Não,Não,50%,21.6,7.6,1,1,19494,ENERPLAN IV I5,ENERPLAN ENERGIA EOLICA IV S.A.,2016-12-02 00:00:00,2023-04-01 00:00:00,4.873010865277777,0,7.385007480555555,0,0,,
83414,VENTOS DE GUARÁS I,EOL.CV.BA.031563-0.01,896926,VENTOS DE GUARÁS I,IIC - Programada e Não Despachada em Conjunto,Sim,Eólica,Cinética do vento,NORDESTE,BA,Operação Normal,Não,Não,50%,30,17,1,1,58269,VENTOS DOS GUARAS I I5,VENTOS DOS GUARAS I ENERGIAS RENOVAVEIS S.A.,2016-04-26 00:00:00,2023-04-01 00:00:00,14.254262001388888,0,16.519095666666665,0,0,,
83489,UHE BAIXO IGUAÇU,UHE.PH.PR.030923-0.01,896927,UHE BAIXO IGUACU CEU,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,245.14,120.68,1,0.987699644820718,12836,CEU AZUL,GERACAO CEU AZUL S.A.,2019-02-08 00:00:00,2023-04-01 00:00:00,85.58578660694444,0,235.25950008194445,0,0,,
83489,UHE BAIXO IGUAÇU,UHE.PH.PR.030923-0.01,910654,UHE BAIXO IGUACU COP,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,105.06,51.72,1,0.987699645537568,82,COPEL GET,COPEL GERACAO E TRANSMISSAO S.A.,2019-02-08 00:00:00,2023-04-01 00:00:00,36.67962286666666,0,46.15607056527778,0,0,,
